Date,qt,prec,tmean
12/14/1995,3.12,18.714,16.467
12/15/1995,3.04,0,17.0574
12/16/1995,2.88,15.2289,17.4586
12/17/1995,2.83,0,16.8426
12/18/1995,2.82,0,17.1368
12/19/1995,2.85,0,18.0205
12/20/1995,2.33,10.1526,18.3747
12/21/1995,2.28,13.6967,17.1811
12/22/1995,2.22,0,16.7547
12/23/1995,2.17,0,16.865
12/24/1995,2.15,13.6967,16.7358
12/25/1995,2.1,0,16.6155
12/26/1995,2.04,0,16.6355
12/27/1995,2.34,0,16.8513
12/28/1995,2.52,18.3475,16.5821
12/29/1995,2.15,18.3475,16.3642
12/30/1995,2.07,0,16.971
12/31/1995,2.02,0,16.7322
1/1/1996,2.38,0,17.0886
1/2/1996,2.34,6.4821,16.5636
1/3/1996,2.1,12.9643,16.678
1/4/1996,1.94,19.4464,16.9418
1/5/1996,3.2,12.9643,16.4833
1/6/1996,1.87,0,16.5371
1/7/1996,1.8,0,16.3371
1/8/1996,1.78,0,16.5021
1/9/1996,2,0,15.9389
1/10/1996,2.79,0,16.4617
1/11/1996,2.59,0,16.854
1/12/1996,2,0,17.0264
1/13/1996,1.91,0,16.3423
1/14/1996,1.76,0,15.4791
1/15/1996,1.63,0,16.1815
1/16/1996,1.57,0,16.5276
1/17/1996,1.61,14.6774,16.8083
1/18/1996,1.62,0,16.9174
1/19/1996,1.44,0,16.9237
1/20/1996,1.38,0,16.2852
1/21/1996,1.27,0,16.2301
1/22/1996,1.27,0,16.0044
1/23/1996,1.25,0,16.6852
1/24/1996,1.14,0,16.4662
1/25/1996,1.2,0,16.1873
1/26/1996,1.2,0,15.4341
1/27/1996,1.14,0,15.0778
1/28/1996,1.12,0,15.5086
1/29/1996,1.11,0,15.5989
1/30/1996,1.16,0,16.3674
1/31/1996,1.13,0,16.5274
2/1/1996,1.13,0,15.7554
2/2/1996,1.11,0,15.6239
2/3/1996,1.07,0,16.92
2/4/1996,1.06,0,16.4875
2/5/1996,1.43,0,16.1522
2/6/1996,3.71,0,15.9799
2/7/1996,1.29,0,15.9186
2/8/1996,1.26,0,15.9054
2/9/1996,1.11,0,16.5113
2/10/1996,1.08,0,16.916
2/11/1996,1.1,0,16.7509
2/12/1996,1.3,0,17.2378
2/13/1996,4.27,0,17.6361
2/14/1996,3.99,0,17.4905
2/15/1996,2.49,0,17.1242
2/16/1996,2.05,0,17.9788
2/17/1996,1.85,0,17.429
2/18/1996,1.62,0,16.7102
2/19/1996,1.49,0,17.6891
2/20/1996,1.32,0,17.3588
2/21/1996,1.27,0,16.9756
2/22/1996,1.23,0,16.7999
2/23/1996,1.21,0,16.7761
2/24/1996,1.13,0,17.0651
2/25/1996,1.08,0,17.1023
2/26/1996,1.07,0,17.1238
2/27/1996,1.16,0,17.9926
2/28/1996,1.25,6.8383,17.9671
2/29/1996,1.2,0,17.9495
3/1/1996,1.07,2.54,16.8237
3/2/1996,0.93,0,17.8013
3/3/1996,1.01,0,17.2611
3/4/1996,0.99,0,16.9412
3/5/1996,1.04,0,17.1054
3/6/1996,1.04,0,17.8668
3/7/1996,1.01,0,18.2313
3/8/1996,1.06,0,18.2237
3/9/1996,1.03,0,18.0853
3/10/1996,1.01,0,17.563
3/11/1996,0.98,0,16.3021
3/12/1996,0.93,0,16.2696
3/13/1996,0.89,0,17.1378
3/14/1996,0.87,0,17.4918
3/15/1996,0.87,0,16.2877
3/16/1996,0.91,0,16.0527
3/17/1996,0.89,0,16.5507
3/18/1996,0.92,0,17.9643
3/19/1996,0.89,0,18.0879
3/20/1996,0.84,0,17.4485
3/21/1996,0.82,0,16.9538
3/22/1996,0.79,0,17.046
3/23/1996,0.83,5.6535,17.249
3/24/1996,0.79,0,17.945
3/25/1996,0.79,0,17.8508
3/26/1996,0.79,0,17.8861
3/27/1996,0.78,2.5027,17.5773
3/28/1996,0.83,0,18.3931
3/29/1996,0.83,3.4412,17.8845
3/30/1996,0.83,3.3965,18.0632
3/31/1996,0.8,5.3964,18.1492
4/1/1996,0.72,0,18.2429
4/2/1996,0.69,0,18.2513
4/3/1996,0.72,0,17.9061
4/4/1996,0.69,0,18.0875
4/5/1996,0.67,8.9698,17.8562
4/6/1996,0.7,2.9453,18.2884
4/7/1996,0.72,5.8906,18.6318
4/8/1996,0.7,5.8906,18.535
4/9/1996,0.74,5.8906,17.8985
4/10/1996,0.77,11.7812,17.7113
4/11/1996,0.69,13.6431,18.1596
4/12/1996,0.69,9.0954,18.1724
4/13/1996,0.65,0,18.0036
4/14/1996,0.6,0,18.0211
4/15/1996,0.57,0,17.1667
4/16/1996,0.56,4.845,17.5618
4/17/1996,0.58,0,17.1678
4/18/1996,0.57,5.5372,17.2888
4/19/1996,0.6,0,17.4982
4/20/1996,0.64,0,17.4432
4/21/1996,0.62,0,17.3843
4/22/1996,0.59,0,17.0323
4/23/1996,0.69,0,17.6886
4/24/1996,0.7,0,17.5282
4/25/1996,0.63,0,17.6473
4/26/1996,0.6,0,17.3356
4/27/1996,0.75,6.0147,18.0451
4/28/1996,0.85,15.2758,17.7706
4/29/1996,0.85,15.5526,18.1464
4/30/1996,0.76,28.7397,17.8062
5/1/1996,0.7,10.9232,18.0449
5/2/1996,0.7,5.4616,18.2117
5/3/1996,0.65,5.4616,18.6807
5/4/1996,0.63,10.9232,18.5989
5/5/1996,0.6,10.9232,18.7597
5/6/1996,0.6,25.9107,18.0978
5/7/1996,0.61,43.1844,17.7317
5/8/1996,3.38,0,17.4218
5/9/1996,4.09,8.6369,18.2369
5/10/1996,2.31,8.6369,18.5558
5/11/1996,2,17.5574,18.37
5/12/1996,1.91,28.2406,18.0443
5/13/1996,1.95,16.5103,17.9342
5/14/1996,3.39,36.3137,17.5086
5/15/1996,5.03,59.2885,17.2377
5/16/1996,4.65,33.3733,16.6979
5/17/1996,14.6,44.4978,16.1137
5/18/1996,19.9,22.2489,17.1908
5/19/1996,11.6,11.1244,17.2738
5/20/1996,9.42,11.1244,16.9584
5/21/1996,7.65,36.0986,17.7703
5/22/1996,9.44,36.0986,17.9484
5/23/1996,9.12,0,18.0006
5/24/1996,7.83,18.0493,17.426
5/25/1996,8.33,0,16.4221
5/26/1996,10.4,0,16.9016
5/27/1996,8.18,7.9904,17.2466
5/28/1996,6.97,0,17.7654
5/29/1996,7.26,15.9808,17.6426
5/30/1996,8.14,31.9616,17.1208
5/31/1996,8.44,7.9904,16.396
6/1/1996,8.78,7.9955,16.9743
6/2/1996,9.66,7.9955,17.4528
6/3/1996,8.85,11.9932,17.5756
6/4/1996,7.95,3.9977,17.7596
6/5/1996,7.04,3.9977,17.0428
6/6/1996,6.53,0,17.1046
6/7/1996,6.19,11.6846,18.345
6/8/1996,5.69,0,17.8605
6/9/1996,5.26,0,18.6838
6/10/1996,5.01,0,18.6267
6/11/1996,4.79,8.7168,18.1396
6/12/1996,4.46,26.1505,17.395
6/13/1996,5.32,17.4337,18.0309
6/14/1996,4.85,0,18.0661
6/15/1996,6.04,8.7168,18.0217
6/16/1996,17.7,0,17.3658
6/17/1996,12.8,15.7547,17.4201
6/18/1996,10.8,15.7547,17.4763
6/19/1996,10.2,31.5095,17.7716
6/20/1996,9.84,0,17.4181
6/21/1996,9.61,7.4391,17.7487
6/22/1996,9.37,14.8781,18.1916
6/23/1996,9.37,0,17.8057
6/24/1996,9.48,0,18.4426
6/25/1996,9.46,14.8781,17.9736
6/26/1996,9.43,53.6887,17.3955
6/27/1996,9.34,18.791,16.883
6/28/1996,9.41,0,17.0782
6/29/1996,13.8,0,16.8102
6/30/1996,15.6,46.9776,16.5636
7/1/1996,32.4,49.9511,15.8196
7/2/1996,32,12.4878,16.7001
7/3/1996,25.8,0,16.8522
7/4/1996,17.8,12.4878,17.2961
7/5/1996,17.4,0,17.6972
7/6/1996,14.9,0,17.6467
7/7/1996,13.1,9.9882,17.7278
7/8/1996,11.6,0,17.1956
7/9/1996,10.7,9.9882,17.248
7/10/1996,10.7,0,17.6365
7/11/1996,8.67,3.6532,17.6742
7/12/1996,7.53,7.3065,16.9884
7/13/1996,6.92,3.6532,17.2316
7/14/1996,9.5,3.6532,17.0135
7/15/1996,10.8,7.3065,17.5703
7/16/1996,9.81,4.0906,17.8451
7/17/1996,8.63,4.0906,17.1406
7/18/1996,8.49,4.0906,17.8148
7/19/1996,10.2,8.1811,17.6483
7/20/1996,8.17,4.0906,18.3707
7/21/1996,7.28,0,18.6384
7/22/1996,6.68,5.7191,18.7732
7/23/1996,6.44,22.8764,18.4331
7/24/1996,6.63,11.4382,17.4879
7/25/1996,5.95,0,17.4039
7/26/1996,5.59,41.4158,17.8701
7/27/1996,6.37,17.5475,16.628
7/28/1996,78.5,9.2612,16.3718
7/29/1996,34.8,12.7361,17.2035
7/30/1996,32.7,0,18.2423
7/31/1996,27.8,0,18.5143
8/1/1996,25.7,0,17.9478
8/2/1996,23.3,0,18.5618
8/3/1996,28.1,9.1535,18.5636
8/4/1996,27.4,18.3071,18.2014
8/5/1996,26.9,27.4606,17.1741
8/6/1996,27.6,0,17.0369
8/7/1996,29.2,22.4531,16.9969
8/8/1996,27.6,14.9687,16.0629
8/9/1996,29.8,14.9687,16.6578
8/10/1996,28.3,7.4844,17.2317
8/11/1996,26.5,0,17.2274
8/12/1996,25.9,0,17.7191
8/13/1996,24.9,11.3146,17.8622
8/14/1996,25.2,11.3146,17.1171
8/15/1996,25.2,9.9003,17.3254
8/16/1996,25,42.6052,17.1701
8/17/1996,25.9,10.6513,16.013
8/18/1996,25.2,21.3026,16.6132
8/19/1996,24.2,0,17.2281
8/20/1996,25.5,12.1729,16.9634
8/21/1996,25.5,18.0501,16.8936
8/22/1996,24.6,7.2256,17.0477
8/23/1996,24.3,0,17.352
8/24/1996,24,10.6351,17.1992
8/25/1996,25,29.1333,16.5957
8/26/1996,29.6,17.0084,16.6349
8/27/1996,28.6,0,16.8143
8/28/1996,26,0,17.1625
8/29/1996,25,0,17.2198
8/30/1996,26,34.0168,17.5613
8/31/1996,24.7,34.0168,18.1053
9/1/1996,24.2,0,17.4798
9/2/1996,24.5,18.8967,17.8129
9/3/1996,24.5,18.8967,17.6969
9/4/1996,24.3,37.7933,17.3454
9/5/1996,25.7,18.8967,16.656
9/6/1996,30.7,11.9119,17.1861
9/7/1996,31.7,23.8238,17.3019
9/8/1996,30.3,11.9119,17.4931
9/9/1996,30.6,27.2272,17.4603
9/10/1996,40.9,23.8238,17.3461
9/11/1996,33.5,22.3045,17.2161
9/12/1996,30.7,33.9877,18.4187
9/13/1996,28.7,7.4348,18.3261
9/14/1996,27.1,7.4348,18.2679
9/15/1996,29.4,7.4348,18.2241
9/16/1996,28.9,23.8067,17.2111
9/17/1996,27.5,6.9436,17.3143
9/18/1996,26.5,0,17.7784
9/19/1996,26.5,6.9436,17.5227
9/20/1996,25.7,27.7745,18.0984
9/21/1996,24.8,28.668,17.1835
9/22/1996,23.3,9.556,17.5298
9/23/1996,24.7,19.112,17.7942
9/24/1996,21.8,0,17.4752
9/25/1996,21.8,0,17.2463
9/26/1996,24.2,33.0171,17.8506
9/27/1996,25.6,22.0114,17.6903
9/28/1996,21.7,11.0057,17.732
9/29/1996,22,33.0171,17.3415
9/30/1996,27.2,0,17.6975
10/1/1996,34.2,68.6527,17.1773
10/2/1996,26.5,17.1632,17.6277
10/3/1996,25.3,0,17.4785
10/4/1996,14.6,17.1632,17.2559
10/5/1996,13.8,17.1632,17.4376
10/6/1996,14.7,0,18.0387
10/7/1996,17.5,44.3572,17.2272
10/8/1996,14.5,44.3572,17.6525
10/9/1996,14.2,0,17.3353
10/10/1996,14.7,0,17.3376
10/11/1996,19.2,66.2583,16.762
10/12/1996,24.4,16.5646,17.1382
10/13/1996,57.3,66.2583,16.9573
10/14/1996,36.9,0,16.0933
10/15/1996,49.4,16.5646,15.8816
10/16/1996,37,51.854,16.4599
10/17/1996,37.9,0,16.9326
10/18/1996,31.3,51.854,17.5477
10/19/1996,25.7,0,17.1835
10/20/1996,22.9,0,17.4743
10/21/1996,19.8,0,17.4217
10/22/1996,18.5,0,17.8917
10/23/1996,16.5,41.1883,17.962
10/24/1996,14.6,0,17.3409
10/25/1996,13.3,0,17.6347
10/26/1996,12.5,0,18.4583
10/27/1996,11.4,17.6505,17.7268
10/28/1996,10.8,52.9516,17.6456
10/29/1996,10.4,17.6505,17.0379
10/30/1996,10.1,17.6505,17.6124
10/31/1996,9.98,17.6505,17.7198
11/1/1996,9.99,23.1797,17.5922
11/2/1996,10.1,11.5899,17.6299
11/3/1996,12.7,34.7696,17.3017
11/4/1996,14.1,11.5899,17.1692
11/5/1996,12.5,34.7696,17.1232
11/6/1996,10.5,0,17.8636
11/7/1996,8.26,0,17.6923
11/8/1996,8.32,37.4794,17.6609
11/9/1996,8.5,0,17.158
11/10/1996,9.18,12.4931,16.4484
11/11/1996,9.34,0,17.1119
11/12/1996,12.7,0,16.8962
11/13/1996,11.8,0,17.6251
11/14/1996,7.25,15.7579,17.8449
11/15/1996,6.24,0,17.042
11/16/1996,5.85,0,16.2765
11/17/1996,6.15,0,16.4073
11/18/1996,5.9,26.6037,16.4248
11/19/1996,10.6,0,15.7907
11/20/1996,13.3,53.2075,14.9857
11/21/1996,16.9,33.565,15.4615
11/22/1996,15.2,0,15.8435
11/23/1996,11,0,16.1832
11/24/1996,9.89,0,16.4703
11/25/1996,12.7,0,16.9824
11/26/1996,11.7,0,17.1993
11/27/1996,12.7,23.4742,17.1376
11/28/1996,4.94,11.7371,16.6585
11/29/1996,5.33,0,17.3741
11/30/1996,7.7,0,16.7873
12/1/1996,7.11,0,16.7638
12/2/1996,7.07,0,17.1424
12/3/1996,6.63,0,16.8001
12/4/1996,6.15,0,16.1398
12/5/1996,5.72,0,16.3348
12/6/1996,5.42,0,15.98
12/7/1996,5.1,0,16.2597
12/8/1996,5.01,0,16.2513
12/9/1996,5.53,0,15.8367
12/10/1996,5.31,0,16.6053
12/11/1996,4.48,0,16.3204
12/12/1996,4.46,0,16.4506
12/13/1996,4.19,0,16.3846
12/14/1996,4.45,0,16.5648
12/15/1996,4.57,0,17.3291
12/16/1996,4.76,0,17.015
12/17/1996,5.45,67.4986,16.9915
12/18/1996,5.62,0,17.6661
12/19/1996,6.06,0,17.4355
12/20/1996,5.53,0,17.2024
12/21/1996,5.9,0,16.8151
12/22/1996,6.81,0,17.2592
12/23/1996,5.6,0,16.2063
12/24/1996,5.45,0,16.8576
12/25/1996,5.19,0,17.1433
12/26/1996,4.97,0,17.3256
12/27/1996,5.34,0,17.4274
12/28/1996,5.07,0,16.3287
12/29/1996,5.11,0,16.1467
12/30/1996,4.6,0,15.7023
12/31/1996,4.03,0,16.3395
1/1/1997,4.1,0,16.4085
1/2/1997,4.1,0,16.3169
1/3/1997,4.22,5.5559,16.3995
1/4/1997,4.09,0,16.4399
1/5/1997,4.07,0,15.6794
1/6/1997,4.13,0,16.3646
1/7/1997,3.86,0,16.2382
1/8/1997,3.78,0,16.5071
1/9/1997,3.71,0,16.5707
1/10/1997,3.72,0,16.2571
1/11/1997,3.49,0,16.6189
1/12/1997,4.03,0,16.5728
1/13/1997,4.05,0,16.7577
1/14/1997,3.33,0,17.137
1/15/1997,3.41,0,16.1498
1/16/1997,3.32,0,16.3045
1/17/1997,3.24,0,16.0972
1/18/1997,3.36,0,16.21
1/19/1997,3.29,11.9935,16.2147
1/20/1997,3.27,0,16.0328
1/21/1997,9.18,0,16.4372
1/22/1997,3.09,8.0511,16.294
1/23/1997,3.06,6.6134,16.78
1/24/1997,2.89,0,16.3663
1/25/1997,3.05,0,16.6784
1/26/1997,2.97,0,16.4227
1/27/1997,2.77,0,16.2382
1/28/1997,2.84,6.7161,16.3734
1/29/1997,2.72,6.9247,16.5973
1/30/1997,2.77,0,16.7899
1/31/1997,2.91,0,16.2633
2/1/1997,2.65,0,16.5146
2/2/1997,2.62,0,16.4059
2/3/1997,2.73,0,16.8309
2/4/1997,2.58,0,16.6297
2/5/1997,2.32,0,16.899
2/6/1997,2.32,0,16.3176
2/7/1997,2.36,0,16.1094
2/8/1997,2.24,0,16.6659
2/9/1997,2.36,0,16.9726
2/10/1997,2.36,0,16.7629
2/11/1997,2.37,3.7834,16.1545
2/12/1997,2.9,1.8917,16.7483
2/13/1997,2.65,0,17.0583
2/14/1997,3.66,0,17.7133
2/15/1997,3.75,0,17.5966
2/16/1997,3.78,0,16.4151
2/17/1997,3.54,0,16.3117
2/18/1997,3.15,0,16.3014
2/19/1997,3.07,0,16.9688
2/20/1997,2.88,0,16.9207
2/21/1997,2.86,0,17.2691
2/22/1997,2.7,2.8566,17.9753
2/23/1997,2.85,0,18.0198
2/24/1997,3.62,5.7132,18.0737
2/25/1997,3.94,0,17.9012
2/26/1997,3.28,0,17.9134
2/27/1997,3.45,2.4573,18.7902
2/28/1997,2.94,0,18.9593
3/1/1997,2.8,0,18.1921
3/2/1997,2.89,0,18.284
3/3/1997,2.73,0,18.1107
3/4/1997,2.61,0,17.6356
3/5/1997,2.3,0,17.1633
3/6/1997,2.34,0,17.0356
3/7/1997,2.29,0,17.5573
3/8/1997,2.34,0,17.6457
3/9/1997,2.41,0,18.1646
3/10/1997,2.57,0,17.766
3/11/1997,2.82,0,18.0556
3/12/1997,2.76,0,18.923
3/13/1997,2.66,0,18.6719
3/14/1997,2.65,0,18.9925
3/15/1997,2.69,0,19.2389
3/16/1997,2.6,0,18.2662
3/17/1997,2.52,0,17.726
3/18/1997,2.56,0,17.7493
3/19/1997,2.28,0,17.5978
3/20/1997,2.42,0,17.486
3/21/1997,2.36,0,17.2479
3/22/1997,2.14,0,17.184
3/23/1997,2.14,0,17.371
3/24/1997,2.26,27.0024,18.0253
3/25/1997,2.26,0,17.2743
3/26/1997,2.14,0,16.9348
3/27/1997,2.12,0,17.2799
3/28/1997,2.03,0,17.1375
3/29/1997,2.1,0,17.5582
3/30/1997,2.14,0,17.7996
3/31/1997,2.33,0,17.4166
4/1/1997,2.02,0,17.7877
4/2/1997,2.13,0,18.0709
4/3/1997,2.07,0,17.0449
4/4/1997,1.98,0,17.8314
4/5/1997,2.02,0,18.2016
4/6/1997,2.21,0,18.4903
4/7/1997,2.21,0,18.1286
4/8/1997,2.65,0,17.9942
4/9/1997,2.86,11.1499,18.2362
4/10/1997,3.24,0,18.0822
4/11/1997,2.97,0,18.3659
4/12/1997,2.98,0,18.8494
4/13/1997,3.12,0,19.2519
4/14/1997,3.02,0,19.1504
4/15/1997,2.78,0,19.4044
4/16/1997,3.06,0,19.1287
4/17/1997,3.07,0,18.2365
4/18/1997,3.08,10.5388,18.2256
4/19/1997,3.19,21.0776,17.3332
4/20/1997,3.56,10.5388,17.8772
4/21/1997,1.69,3.5249,17.5381
4/22/1997,4.47,11.8765,17.2898
4/23/1997,3.5,23.5075,17.4655
4/24/1997,2.99,3.267,17.768
4/25/1997,2.81,0,17.7175
4/26/1997,4.03,14.0674,17.5335
4/27/1997,6.69,32.154,17.5938
4/28/1997,4.45,28.1348,18.0121
4/29/1997,0.78,0,18.3998
4/30/1997,0.93,0,18.0216
5/1/1997,2.93,0,18.6525
5/2/1997,2.85,7.8762,18.4747
5/3/1997,6.36,15.7523,18.7812
5/4/1997,4.1,7.8762,18.1627
5/5/1997,3.15,18.0027,17.8067
5/6/1997,3.02,10.588,17.972
5/7/1997,2.6,0,18.2069
5/8/1997,2.73,10.588,18.1234
5/9/1997,2.86,0,18.0966
5/10/1997,3.12,31.7641,17.4279
5/11/1997,4.53,10.7241,17.409
5/12/1997,5.22,18.2718,17.0795
5/13/1997,10.6,39.0999,17.5404
5/14/1997,7.75,5.657,18.0818
5/15/1997,4.42,4.7041,18.4283
5/16/1997,3.72,19.7256,18.5536
5/17/1997,3.66,9.8628,18.5041
5/18/1997,3.37,9.8628,18.2448
5/19/1997,3.23,0,18.6719
5/20/1997,2.77,0,18.5227
5/21/1997,3.25,28.5082,18.3943
5/22/1997,3.2,28.5082,18.6504
5/23/1997,2.7,16.6298,18.275
5/24/1997,2.34,0,18.7433
5/25/1997,2.28,8.3149,18.3011
5/26/1997,2.07,0,18.2182
5/27/1997,12.5,0,18.379
5/28/1997,5.47,11.7043,17.6491
5/29/1997,7.95,23.4085,17.3543
5/30/1997,7.58,11.7043,18.121
5/31/1997,6.27,23.4085,17.7516
6/1/1997,11.1,13.7742,18.1122
6/2/1997,8.8,0,17.8558
6/3/1997,7.47,13.7742,18.3434
6/4/1997,6.47,13.7742,18.1589
6/5/1997,10.1,41.3226,17.8294
6/6/1997,14.2,27.6173,17.36
6/7/1997,11.5,27.6173,16.8625
6/8/1997,7.99,6.9043,17.6469
6/9/1997,15.3,0,17.7347
6/10/1997,13,0,18.0145
6/11/1997,8.8,0,18.0113
6/12/1997,8.3,0,17.8888
6/13/1997,8.64,21.0523,17.3727
6/14/1997,7.5,0,17.3998
6/15/1997,7.01,21.0523,17.6153
6/16/1997,6.7,0,17.6721
6/17/1997,6.41,6.5914,17.3855
6/18/1997,5.9,26.3657,17.3901
6/19/1997,6.39,6.5914,17.3738
6/20/1997,6.72,6.5914,17.4479
6/21/1997,7.17,7.0268,17.2679
6/22/1997,7,10.5533,17.8001
6/23/1997,6.17,8.7795,18.7505
6/24/1997,6.05,6.4338,18.309
6/25/1997,6.11,12.9567,16.8805
6/26/1997,6.04,0,17.2591
6/27/1997,5.82,7.046,17.6582
6/28/1997,5.66,7.046,17.2864
6/29/1997,5.5,0,17.8686
6/30/1997,6.14,14.0921,17.4883
7/1/1997,5.87,17.9178,17.607
7/2/1997,5.81,5.9726,17.0563
7/3/1997,5.6,0,18.2489
7/4/1997,5.38,0,18.6326
7/5/1997,5.17,5.9726,18.9861
7/6/1997,5.41,6.2604,18.7906
7/7/1997,5.19,6.2604,18.8031
7/8/1997,4.84,6.2604,17.9075
7/9/1997,4.69,12.5208,17.0687
7/10/1997,4.22,0,16.7565
7/11/1997,4.72,0,17.845
7/12/1997,4.76,3.2705,18.6741
7/13/1997,4.34,9.8114,18.6158
7/14/1997,4.19,6.541,18.3294
7/15/1997,4.08,3.2705,18.3352
7/16/1997,4.08,4.3178,17.3473
7/17/1997,3.71,3.0881,17.8035
7/18/1997,3.75,0,17.8283
7/19/1997,3.64,3.5837,18.6547
7/20/1997,3.63,2.3126,18.2961
7/21/1997,3.63,0,18.9935
7/22/1997,3.57,0,19.2029
7/23/1997,3.58,0,19.4029
7/24/1997,3.49,0,19.4904
7/25/1997,3.57,17.7709,19.4485
7/26/1997,3.55,4.1982,18.8813
7/27/1997,3.54,20.9908,18.5052
7/28/1997,3.55,16.7927,17.7176
7/29/1997,3.63,0,17.487
7/30/1997,3.49,0,17.3283
7/31/1997,3.53,7.3468,17.6016
8/1/1997,3.38,23.0597,17.7093
8/2/1997,3.46,30.7463,18.1517
8/3/1997,3.42,0,18.0762
8/4/1997,4.32,15.3731,18.3298
8/5/1997,4.08,0,18.0924
8/6/1997,3.94,0,18.7714
8/7/1997,3.82,4.3154,18.7086
8/8/1997,3.82,21.5768,18.2733
8/9/1997,3.87,12.9461,17.4098
8/10/1997,3.82,4.3154,17.2432
8/11/1997,3.81,13.5949,17.5088
8/12/1997,3.72,0,17.9688
8/13/1997,3.72,9.0633,17.73
8/14/1997,3.64,9.0633,17.2621
8/15/1997,3.72,9.0633,17.6367
8/16/1997,3.51,7.6786,18.6209
8/17/1997,3.49,0,17.9522
8/18/1997,3.59,15.3572,18.1828
8/19/1997,3.53,23.0358,17.4221
8/20/1997,1.23,0,18.1051
8/21/1997,1.06,10.3026,17.9929
8/22/1997,1.85,5.1513,18.6759
8/23/1997,2.74,5.1513,18.0109
8/24/1997,2.74,10.3026,18.2342
8/25/1997,2.72,5.1513,18.2152
8/26/1997,5.06,0,18.7959
8/27/1997,2.64,6.7493,18.187
8/28/1997,5.16,26.9971,18.1548
8/29/1997,3.4,6.7493,17.7126
8/30/1997,3.23,13.4985,18.1654
8/31/1997,3.23,6.7493,18.2299
9/1/1997,5.13,0,17.8729
9/2/1997,3.19,4.9661,17.7916
9/3/1997,3.95,15.5819,17.6086
9/4/1997,3.86,27.9468,17.4288
9/5/1997,3.53,35.6674,17.7891
9/6/1997,3.32,15.9497,17.8563
9/7/1997,5.46,39.8743,17.0715
9/8/1997,5.55,0,16.8885
9/9/1997,4.6,15.9497,17.5218
9/10/1997,4.31,15.9497,17.7797
9/11/1997,5.51,26.6294,18.1154
9/12/1997,4.95,10.6518,17.8157
9/13/1997,4.64,10.6518,17.549
9/14/1997,4.92,10.6518,16.8874
9/15/1997,4.67,0,18.1258
9/16/1997,5.6,0,17.5819
9/17/1997,6.39,19.8313,17.4268
9/18/1997,9.78,19.8313,17.5649
9/19/1997,8.31,19.8313,17.8714
9/20/1997,6.69,0,17.8512
9/21/1997,5.88,0,17.2185
9/22/1997,8.48,63.9434,17.3603
9/23/1997,15.7,38.366,17.2865
9/24/1997,12.2,12.7887,17.4477
9/25/1997,10.1,0,16.9867
9/26/1997,9.18,47.5449,16.975
9/27/1997,8.68,23.7725,17.5366
9/28/1997,15,11.8862,16.8912
9/29/1997,14.9,11.8862,16.8876
9/30/1997,12.6,0,17.2078
10/1/1997,12.3,14.1433,17.8307
10/2/1997,11.6,0,17.5198
10/3/1997,10.7,28.2867,17.69
10/4/1997,11.9,14.1433,17.6571
10/5/1997,12.6,56.5734,17.7042
10/6/1997,11.5,9.2459,17.5648
10/7/1997,10.1,11.0192,18.1692
10/8/1997,6.8,2.8911,17.9208
10/9/1997,7.42,16.1252,18.0398
10/10/1997,6.87,31.4017,18.0331
10/11/1997,7.69,68.6151,17.9221
10/12/1997,10.7,27.4461,17.6633
10/13/1997,12.9,41.1691,17.3644
10/14/1997,13.1,13.723,17.2046
10/15/1997,12.9,13.723,16.9461
10/16/1997,14.3,18.7212,16.8744
10/17/1997,12,38.009,16.7793
10/18/1997,11,12.1358,16.5448
10/19/1997,9.46,4.2611,17.3715
10/20/1997,8.53,5.9783,17.7003
10/21/1997,8.23,14.9405,17.6526
10/22/1997,7.83,22.4107,17.6815
10/23/1997,7.39,0,17.6266
10/24/1997,7.14,0,17.6161
10/25/1997,6.83,0,18.2033
10/26/1997,6.7,16.4405,18.4186
10/27/1997,6.52,16.4405,18.5453
10/28/1997,6.24,0,18.8316
10/29/1997,6.24,16.4405,18.9822
10/30/1997,6.19,0,18.389
10/31/1997,6.05,0,17.8729
11/1/1997,5.97,0,17.5318
11/2/1997,6.66,0,18.4532
11/3/1997,8.16,16.6967,18.2049
11/4/1997,11.1,25.0451,18.3789
11/5/1997,8,16.6967,18.0181
11/6/1997,7.61,22.6371,17.9706
11/7/1997,8.75,56.5928,17.8277
11/8/1997,9.22,45.2742,17.2864
11/9/1997,7.81,22.6371,17.2665
11/10/1997,8.11,0,16.4087
11/11/1997,14,27.4821,16.96
11/12/1997,16.2,9.1607,17.4477
11/13/1997,17.2,9.1607,17.1526
11/14/1997,16.5,18.3214,16.6811
11/15/1997,14.7,9.1607,17.3715
11/16/1997,12.2,11.7033,16.2868
11/17/1997,10.8,0,16.9043
11/18/1997,11.4,0,17.3948
11/19/1997,12.3,23.4066,17.3446
11/20/1997,11.7,11.7033,17.6762
11/21/1997,11.6,11.5107,17.6954
11/22/1997,11.1,5.7554,17.8088
11/23/1997,11.1,5.7554,18.0034
11/24/1997,11.1,17.2661,17.5989
11/25/1997,10.9,11.5107,17.4372
11/26/1997,10.5,0,17.1889
11/27/1997,11.6,0,17.0134
11/28/1997,9.3,26.1877,17.0737
11/29/1997,11.2,0,17.2088
11/30/1997,14.2,26.1877,17.5532
12/1/1997,13,7.986,17.7353
12/2/1997,12.8,10.5152,17.7891
12/3/1997,11.6,0,17.9938
12/4/1997,10.8,0,18.2506
12/5/1997,10.2,0,18.0227
12/6/1997,9.86,0,18.6106
